Employee_ID,Full_Name,Department,Job_Title,hire_date,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR,city,country,EXPERIENCE_LEVEL,SALARY_BAND
EMP0000849,"Dennis Richard",Sales,"Business Development Manager",2019-11-01,5,5,Active,Remote,1140463,"New Benjamin",Senegal,Mid_level,"Medium (5L-15L)"
EMP0000850,"Glenn Franco",HR,"HR Executive",2023-10-03,4,1,Resigned,On-site,588814,"West Josephborough",Liechtenstein,Junior,"Medium (5L-15L)"
EMP0000851,"Mason Lloyd",IT,"Software Engineer",2012-04-02,2,13,Active,Remote,1534851,Brianmouth,Chad,Senior,"High (15L-25L"
EMP0000852,"Erika Tucker",IT,"Software Engineer",2022-10-19,1,2,Resigned,On-site,1795765,"South Dylanborough",Luxembourg,Junior,"High (15L-25L"
EMP0000853,"Anthony Brown",HR,"HR Executive",2018-05-31,3,7,Active,On-site,759141,Garciaberg,"Dominican Republic",Mid_level,"Medium (5L-15L)"
EMP0000854,"Bonnie Kramer",Sales,"Account Manager",2025-04-23,1,0,Active,Remote,525712,"West Zacharyside","North Macedonia",Junior,"Medium (5L-15L)"
EMP0000855,"Stephanie Preston",Marketing,"Marketing Executive",2020-07-10,5,5,Active,Remote,931430,"North Johnathanville",Mayotte,Mid_level,"Medium (5L-15L)"
EMP0000856,"Tracy Kim",IT,"DevOps Engineer",2019-08-20,5,5,Active,Remote,1178243,Tateberg,Slovenia,Mid_level,"Medium (5L-15L)"
EMP0000857,"Maria Watson",Finance,"Finance Manager",2011-02-22,3,14,Active,On-site,1906527,Robertfurt,Thailand,Senior,"High (15L-25L"
EMP0000858,"Amber Johnson",IT,"Software Engineer",2025-03-11,5,0,Active,On-site,769298,"Lake Melinda","Papua New Guinea",Junior,"Medium (5L-15L)"
EMP0000859,"Rodney Copeland",IT,"Software Engineer",2022-09-13,4,2,Active,Remote,1254845,"New Dalemouth","Cocos (Keeling) Islands",Junior,"Medium (5L-15L)"
EMP0000860,"Ann Johnson",HR,"HR Executive",2024-11-08,3,0,Active,On-site,742452,Deniseland,Martinique,Junior,"Medium (5L-15L)"
EMP0000861,"Anne Chavez",Operations,"Logistics Coordinator",2025-07-06,4,0,Active,On-site,715783,Lisaburgh,"Palestinian Territory",Junior,"Medium (5L-15L)"
EMP0000862,"Isaiah Cook",Sales,"Sales Director",2017-12-31,1,7,Active,On-site,545593,"North Stephaniemouth","El Salvador",Mid_level,"Medium (5L-15L)"
EMP0000863,"Michael Dunn",IT,"Data Analyst",2018-11-16,3,6,Active,On-site,1123836,"South David",Jordan,Mid_level,"Medium (5L-15L)"
EMP0000864,"Scott Hernandez",IT,"Data Analyst",2022-12-24,5,2,Active,On-site,932039,"New Stephanieville",Turkey,Junior,"Medium (5L-15L)"
EMP0000865,"Evelyn Lee",Sales,"Sales Executive",2021-10-05,4,3,Active,On-site,599395,Rachelfort,Turkmenistan,Mid_level,"Medium (5L-15L)"
EMP0000866,"Lori Brown",IT,"Software Engineer",2025-06-07,4,0,Active,Remote,938051,"New Miketon",Korea,Junior,"Medium (5L-15L)"
EMP0000867,"Brandon Bernard",HR,"HR Director",2025-06-17,1,0,Active,On-site,747061,Williamburgh,Togo,Junior,"Medium (5L-15L)"
EMP0000868,"Nicole Robertson",Marketing,"Marketing Executive",2017-07-23,4,8,Active,On-site,453021,"Port Josephberg",Norway,Senior,"Low(below 5L)"
EMP0000869,"Dustin Owens",IT,"DevOps Engineer",2021-05-03,5,4,Resigned,On-site,1081619,Rosefurt,Uganda,Mid_level,"Medium (5L-15L)"
EMP0000870,"David Rose",Operations,"Logistics Coordinator",2023-11-14,2,1,Resigned,On-site,839537,"Port Lindafort",Andorra,Junior,"Medium (5L-15L)"
EMP0000871,"Marcus Oliver",IT,"Data Analyst",2021-08-18,5,3,Active,Remote,820415,Joshuaberg,"Bouvet Island (Bouvetoya)",Mid_level,"Medium (5L-15L)"
EMP0000872,"Timothy Coleman",Operations,"Operations Executive",2018-11-05,3,6,Active,Remote,1183997,Austinfort,Panama,Mid_level,"Medium (5L-15L)"
EMP0000873,"Rhonda Spears",Marketing,"SEO Specialist",2020-01-07,2,5,Terminated,On-site,419237,Cristinaville,"Dominican Republic",Mid_level,"Low(below 5L)"
EMP0000874,"Travis Gutierrez",Sales,"Account Manager",2018-10-26,3,6,Active,On-site,501810,"Lake Kevinberg",Niue,Mid_level,"Medium (5L-15L)"
EMP0000875,"Andrew Duncan",Finance,Accountant,2023-07-31,1,2,Active,Remote,793149,Smithmouth,Iceland,Junior,"Medium (5L-15L)"
EMP0000876,"Lori Munoz",IT,"Software Engineer",2017-09-30,2,7,Active,Remote,1514576,Seanburgh,Congo,Mid_level,"High (15L-25L"
EMP0000877,"Sean Saunders",Operations,"Operations Executive",2024-11-19,3,0,Resigned,On-site,577099,Christianchester,"Sao Tome and Principe",Junior,"Medium (5L-15L)"
EMP0000878,"Peter Bowman",Sales,"Business Development Manager",2023-11-01,1,1,Active,Remote,1377071,Georgeville,Sweden,Junior,"Medium (5L-15L)"
EMP0000879,"Cynthia Lopez",HR,"HR Manager",2024-04-04,4,1,Retired,Remote,1502053,Wilsonmouth,"San Marino",Junior,"High (15L-25L"
EMP0000880,"Joshua Adams",IT,"Software Engineer",2020-10-19,3,4,Active,On-site,1586773,Thomasshire,Nauru,Mid_level,"High (15L-25L"
EMP0000881,"Julie Ross",HR,"HR Executive",2015-05-10,5,10,Terminated,On-site,539176,"Port Meganville",Grenada,Senior,"Medium (5L-15L)"
EMP0000882,"Rachel Lawson",HR,"HR Manager",2024-05-04,2,1,Terminated,Remote,1236539,Blevinsberg,"Brunei Darussalam",Junior,"Medium (5L-15L)"
EMP0000883,"Dillon Harrington",Operations,"Logistics Coordinator",2018-11-28,4,6,Active,Remote,761060,"North John",Reunion,Mid_level,"Medium (5L-15L)"
EMP0000884,"Crystal Jones",IT,"DevOps Engineer",2021-10-29,4,3,Active,Remote,681238,Rodrigueztown,"Marshall Islands",Mid_level,"Medium (5L-15L)"
EMP0000885,"Sean Roberts",IT,"Software Engineer",2018-06-11,3,7,Active,On-site,1078820,"Lake Kathleenmouth","Sierra Leone",Mid_level,"Medium (5L-15L)"
EMP0000886,"Rebecca Burch",IT,"IT Manager",2025-04-25,1,0,Active,On-site,2718854,"West Sarah",Oman,Junior,"Executive (Above 25L)"
EMP0000887,"Cathy Brooks",IT,"Software Engineer",2018-11-17,4,6,Active,On-site,1035800,Brandontown,Barbados,Mid_level,"Medium (5L-15L)"
EMP0000888,"Jessica White",IT,"DevOps Engineer",2024-06-20,2,1,Active,On-site,452617,Ortegahaven,Comoros,Junior,"Low(below 5L)"
EMP0000889,"Ryan Cuevas",Operations,"Operations Executive",2024-07-03,4,1,Active,On-site,894116,Joneshaven,Somalia,Junior,"Medium (5L-15L)"
EMP0000890,"Jacob Johnson",Marketing,"SEO Specialist",2023-07-18,1,2,Retired,Remote,939572,Baldwinborough,Comoros,Junior,"Medium (5L-15L)"
EMP0000891,"Timothy Weiss",Sales,"Account Manager",2023-11-07,2,1,Active,On-site,486733,"Port Kayla",Djibouti,Junior,"Low(below 5L)"
EMP0000892,"Brian Peterson",IT,"DevOps Engineer",2025-06-21,3,0,Active,On-site,756404,Jamestown,Korea,Junior,"Medium (5L-15L)"
EMP0000893,"Brian Potter Jr.",HR,"HR Manager",2020-06-10,3,5,Terminated,On-site,1681604,Lisaburgh,Greenland,Mid_level,"High (15L-25L"
EMP0000894,"Joseph Richardson",Sales,"Business Development Manager",2016-06-22,1,9,Active,On-site,1739918,Gonzalezbury,Croatia,Senior,"High (15L-25L"
EMP0000895,"Christopher Smith",Sales,"Account Manager",2021-06-28,1,4,Terminated,Remote,490546,"Lake Robertville",Gabon,Mid_level,"Low(below 5L)"
EMP0000896,"Robert Harris",Operations,"Supply Chain Manager",2025-01-07,5,0,Active,On-site,413917,Mathischester,"Sao Tome and Principe",Junior,"Low(below 5L)"
EMP0000897,"Steven Fischer",HR,"Talent Acquisition Specialist",2016-10-24,5,8,Active,On-site,666301,Huffmanchester,Iraq,Senior,"Medium (5L-15L)"
EMP0000898,"Anthony Mendez",Sales,"Sales Director",2017-05-13,2,8,Resigned,On-site,784928,"West John","Falkland Islands (Malvinas)",Senior,"Medium (5L-15L)"
EMP0000899,"Diana Lambert MD",Finance,"Financial Analyst",2024-11-21,4,0,Active,On-site,1018218,Michelleview,Mozambique,Junior,"Medium (5L-15L)"
EMP0000900,"Adriana Lopez",Marketing,"Content Strategist",2022-05-16,2,3,Active,On-site,575325,"Port Dawnview","Wallis and Futuna",Mid_level,"Medium (5L-15L)"
EMP0000901,"Christopher Williams",Operations,"Logistics Coordinator",2021-12-31,2,3,Resigned,On-site,795279,"Port Samuelmouth",Qatar,Mid_level,"Medium (5L-15L)"
EMP0000902,"Anthony Miller",Sales,"Sales Executive",2022-09-10,2,2,Active,Remote,709368,Campbellmouth,"Western Sahara",Junior,"Medium (5L-15L)"
EMP0000903,"Janice Green",Sales,"Sales Executive",2020-12-04,2,4,Active,Remote,537209,"South Kellyfurt","British Virgin Islands",Mid_level,"Medium (5L-15L)"
EMP0000904,"Henry Lane",IT,"IT Manager",2024-08-09,5,1,Active,Remote,2181629,Markburgh,Liberia,Junior,"High (15L-25L"
EMP0000905,"Peter Lopez",Operations,"Operations Executive",2015-01-26,1,10,Retired,Remote,902841,"New Laura",Samoa,Senior,"Medium (5L-15L)"
EMP0000906,"Kayla Walker",Sales,"Sales Executive",2020-05-12,2,5,Active,On-site,506431,Faulknerbury,Belize,Mid_level,"Medium (5L-15L)"
EMP0000907,"Ronald Shields",Operations,"Operations Executive",2022-09-06,2,2,Terminated,On-site,531683,"Lake Richard","Sierra Leone",Junior,"Medium (5L-15L)"
EMP0000908,"Nicholas Johnson",Finance,"Financial Analyst",2024-08-18,1,0,Active,Remote,1068297,Wardton,Bahamas,Junior,"Medium (5L-15L)"
EMP0000909,"Ryan Gardner",Sales,"Sales Executive",2024-02-12,5,1,Active,On-site,644566,Brandonborough,Barbados,Junior,"Medium (5L-15L)"
EMP0000910,"Thomas Long",Sales,"Sales Executive",2019-07-28,4,6,Active,On-site,688525,"Lake Lesliefurt",Brazil,Mid_level,"Medium (5L-15L)"
EMP0000911,"Maria Ortega",R&D,"Lab Technician",2016-04-20,3,9,Active,On-site,953615,Gregoryside,Belarus,Senior,"Medium (5L-15L)"
EMP0000912,"Sylvia Cooper",HR,"HR Executive",2022-04-26,3,3,Retired,On-site,366596,"South Anthony",Ukraine,Mid_level,"Low(below 5L)"
EMP0000913,"Jeffrey Salas",Sales,"Sales Executive",2021-06-09,4,4,Resigned,Remote,463545,"New Angela",Ireland,Mid_level,"Low(below 5L)"
EMP0000914,"Susan Meyer",IT,"Software Engineer",2022-12-12,1,2,Active,On-site,1540563,"New Patricia",Djibouti,Junior,"High (15L-25L"
EMP0000915,"Ashley Ortega",Marketing,"SEO Specialist",2022-01-08,5,3,Active,Remote,959015,Jaredmouth,Pakistan,Mid_level,"Medium (5L-15L)"
EMP0000916,"Brandon Ward",IT,CTO,2019-03-03,4,6,Resigned,On-site,466625,Pittsmouth,Ireland,Mid_level,"Low(below 5L)"
EMP0000917,"Mrs. Maria Moyer",Sales,"Sales Executive",2010-10-07,3,14,Resigned,Remote,673496,Sophiamouth,Armenia,Senior,"Medium (5L-15L)"
EMP0000918,"Julia Richmond",Sales,"Sales Executive",2018-02-20,1,7,Resigned,On-site,787741,"Lake Jonathanfort",Benin,Mid_level,"Medium (5L-15L)"
EMP0000919,"Kristin Gross",Operations,"Operations Executive",2019-02-20,5,6,Active,Remote,917724,Christinatown,"Russian Federation",Mid_level,"Medium (5L-15L)"
EMP0000920,"Levi Robinson",IT,"Software Engineer",2017-11-04,1,7,Retired,On-site,1595356,Joyceview,Guyana,Mid_level,"High (15L-25L"
EMP0000921,"Patricia Hernandez",Sales,"Sales Executive",2020-10-14,5,4,Active,On-site,690448,Trevormouth,Vietnam,Mid_level,"Medium (5L-15L)"
EMP0000922,"Nicholas Conner",R&D,"Research Scientist",2018-10-05,4,6,Active,On-site,668731,Brittneystad,Seychelles,Mid_level,"Medium (5L-15L)"
EMP0000923,"Brittany Craig",Sales,"Sales Executive",2024-06-15,5,1,Resigned,Remote,448713,"North Tyler","Trinidad and Tobago",Junior,"Low(below 5L)"
EMP0000924,"Christina Adams",Sales,"Business Development Manager",2022-08-29,1,2,Active,On-site,977675,Tracymouth,Guinea-Bissau,Junior,"Medium (5L-15L)"
EMP0000925,"Jennifer Flores",IT,"Software Engineer",2025-05-30,2,0,Retired,On-site,1139984,"East Brittanyfort",Denmark,Junior,"Medium (5L-15L)"
EMP0000926,"Timothy Reeves",Marketing,"SEO Specialist",2012-11-11,5,12,Active,Remote,523025,"West Sarahbury",Armenia,Senior,"Medium (5L-15L)"
EMP0000927,"Cathy White",Finance,Accountant,2012-09-28,1,12,Active,On-site,420003,Reyeschester,Slovenia,Senior,"Low(below 5L)"
EMP0000928,"Evelyn Henry",Sales,"Account Manager",2020-06-24,1,5,Active,On-site,607352,Lucasland,Dominica,Mid_level,"Medium (5L-15L)"
EMP0000929,"Tara Wang",Finance,Accountant,2010-08-31,1,14,Active,On-site,848803,"Port Lindachester",Rwanda,Senior,"Medium (5L-15L)"
EMP0000930,"Paul Hicks",IT,"IT Manager",2024-11-28,1,0,Active,Remote,2088134,"South Laurafort","Norfolk Island",Junior,"High (15L-25L"
EMP0000931,"Chelsea Christensen",Sales,"Sales Executive",2023-06-22,5,2,Active,On-site,734418,"North Tammyhaven","Papua New Guinea",Junior,"Medium (5L-15L)"
EMP0000932,"Michelle Mcpherson",R&D,"Lab Technician",2024-07-15,5,1,Active,On-site,909769,Cummingsside,Honduras,Junior,"Medium (5L-15L)"
EMP0000933,"Theresa Gordon",Operations,"Operations Executive",2022-01-10,3,3,Active,On-site,1002068,Garrisonshire,"Bouvet Island (Bouvetoya)",Mid_level,"Medium (5L-15L)"
EMP0000934,"Scott Blankenship",HR,"HR Director",2021-03-16,2,4,Terminated,On-site,1170288,"South Sherrybury",Guinea,Mid_level,"Medium (5L-15L)"
EMP0000935,"James Miller",IT,"Software Engineer",2011-02-21,3,14,Active,On-site,638450,Holmesshire,"French Southern Territories",Senior,"Medium (5L-15L)"
EMP0000936,"April Fisher",Sales,"Account Manager",2016-02-13,4,9,Retired,On-site,629763,"Lake Elizabeth","Cocos (Keeling) Islands",Senior,"Medium (5L-15L)"
EMP0000937,"Christopher Smith",IT,"DevOps Engineer",2020-06-14,5,5,Resigned,On-site,1193429,"Port Danielmouth",Cameroon,Mid_level,"Medium (5L-15L)"
EMP0000938,"Haley Delgado",Operations,"Supply Chain Manager",2016-08-31,5,8,Active,On-site,797643,"South Alyssaborough",Bhutan,Senior,"Medium (5L-15L)"
EMP0000939,"Keith Vargas",IT,"Software Engineer",2025-05-02,3,0,Active,Remote,1509482,"East Christopher","Christmas Island",Junior,"High (15L-25L"
EMP0000940,"Julie Tucker",Sales,"Sales Executive",2020-07-05,2,5,Active,On-site,589338,Ramosfort,Djibouti,Mid_level,"Medium (5L-15L)"
EMP0000941,"Jacob Mitchell",Sales,"Account Manager",2016-10-14,3,8,Active,On-site,1019463,Calebburgh,Oman,Senior,"Medium (5L-15L)"
EMP0000942,"John Wong",IT,"Software Engineer",2018-12-08,5,6,Active,On-site,1384564,"Lake Nicholasland",Bulgaria,Mid_level,"Medium (5L-15L)"
EMP0000943,"Jessica Ortiz",Sales,"Sales Executive",2019-01-11,4,6,Active,Remote,873398,Zacharyville,Israel,Mid_level,"Medium (5L-15L)"
EMP0000944,"Robert Sims",Finance,"Financial Analyst",2023-07-05,4,2,Active,On-site,779767,Sanderstown,"Dominican Republic",Junior,"Medium (5L-15L)"
EMP0000945,"Rachael Horton",Marketing,"Marketing Executive",2016-01-19,5,9,Active,Remote,1107428,"North Jason","Libyan Arab Jamahiriya",Senior,"Medium (5L-15L)"
EMP0000946,"Kimberly Carney",Sales,"Sales Director",2016-02-18,3,9,Resigned,Remote,833063,Lopezview,"Bouvet Island (Bouvetoya)",Senior,"Medium (5L-15L)"
EMP0000947,"Elizabeth Morris",Sales,"Sales Executive",2022-01-30,1,3,Active,Remote,764950,"New Vanessaborough",Kuwait,Mid_level,"Medium (5L-15L)"
EMP0000948,"Sylvia Wright",Marketing,"SEO Specialist",2025-06-04,5,0,Active,On-site,502922,Whitehaven,Rwanda,Junior,"Medium (5L-15L)"
EMP0000949,"Carrie Myers",Operations,"Operations Executive",2017-02-19,2,8,Active,On-site,1116677,Hillside,Swaziland,Senior,"Medium (5L-15L)"
EMP0000950,"Terry Clements",IT,"Software Engineer",2025-02-02,2,0,Resigned,On-site,1407398,"Port Jeff",Australia,Junior,"Medium (5L-15L)"
EMP0000951,"Matthew Hawkins",R&D,"Research Scientist",2022-04-09,3,3,Resigned,On-site,877565,Manuelview,Argentina,Mid_level,"Medium (5L-15L)"
EMP0000952,"Jeremiah Rivas",Sales,"Sales Executive",2023-04-07,3,2,Active,On-site,480413,"Port Kristinport",Turkmenistan,Junior,"Low(below 5L)"
EMP0000953,"Dawn Jackson",Operations,"Operations Executive",2020-06-25,5,5,Active,On-site,582315,"East Mark",Gibraltar,Mid_level,"Medium (5L-15L)"
EMP0000954,"Jesse Burgess",Operations,"Operations Executive",2024-12-05,5,0,Active,Remote,516094,Ryanburgh,"Russian Federation",Junior,"Medium (5L-15L)"
EMP0000955,"James Finley",Operations,"Operations Executive",2022-12-31,4,2,Active,On-site,666188,Wuton,"Norfolk Island",Junior,"Medium (5L-15L)"
EMP0000956,"Virginia Doyle",Marketing,"Marketing Executive",2022-10-25,3,2,Active,On-site,1047999,"West Caroline","Cook Islands",Junior,"Medium (5L-15L)"
EMP0000957,"Laura Jones",Marketing,"Brand Manager",2017-11-24,2,7,Resigned,On-site,989234,Emilybury,Moldova,Mid_level,"Medium (5L-15L)"
EMP0000958,"Ashley Roman",IT,"Software Engineer",2022-03-03,3,3,Resigned,Remote,1452845,Bryantmouth,Jersey,Mid_level,"Medium (5L-15L)"
EMP0000959,"Angela Sellers",Sales,"Sales Executive",2025-05-04,3,0,Resigned,On-site,770371,"West Wanda",Kiribati,Junior,"Medium (5L-15L)"
EMP0000960,"Robert Brooks",Sales,"Sales Executive",2017-05-01,1,8,Active,On-site,712310,"North William",Kenya,Senior,"Medium (5L-15L)"
EMP0000961,"William Kelly",IT,"Software Engineer",2017-03-12,2,8,Active,Remote,1251537,Hayeston,Tonga,Senior,"Medium (5L-15L)"
EMP0000962,"Sierra Davis",Operations,"Logistics Coordinator",2018-11-25,3,6,Active,On-site,881421,"South Mathew","Netherlands Antilles",Mid_level,"Medium (5L-15L)"
EMP0000963,"Amanda Peters",IT,"Software Engineer",2025-04-22,2,0,Active,Remote,975859,Vincentport,Ecuador,Junior,"Medium (5L-15L)"
EMP0000964,"Keith Kemp",Operations,"Operations Executive",2017-05-31,3,8,Active,On-site,748112,"East Amyport",Namibia,Senior,"Medium (5L-15L)"
EMP0000965,"Mark Gonzalez",IT,"DevOps Engineer",2017-10-05,1,7,Active,Remote,962120,"New April",Congo,Mid_level,"Medium (5L-15L)"
EMP0000966,"Emily Lane",Marketing,"Brand Manager",2022-08-27,1,2,Active,On-site,1128020,"North Jessicaside","Antigua and Barbuda",Junior,"Medium (5L-15L)"
EMP0000967,"Michael Bass",Marketing,"Marketing Executive",2024-05-25,3,1,Active,On-site,1032153,Leeport,"Bouvet Island (Bouvetoya)",Junior,"Medium (5L-15L)"
EMP0000968,"Susan Shaw",Sales,"Account Manager",2024-12-11,5,0,Active,On-site,787470,"East Michelletown",Brazil,Junior,"Medium (5L-15L)"
EMP0000969,"Sarah Peters",Sales,"Sales Executive",2021-11-28,4,3,Active,Remote,831585,"West Sandra",Spain,Mid_level,"Medium (5L-15L)"
EMP0000970,"Dennis Roman",HR,"HR Executive",2025-05-17,3,0,Active,On-site,376734,"New Jordanchester","Saint Martin",Junior,"Low(below 5L)"
EMP0000971,"Louis Stevens",Finance,Accountant,2013-03-17,1,12,Active,On-site,487395,Jamesport,"San Marino",Senior,"Low(below 5L)"
EMP0000972,"David Murray",IT,"IT Manager",2019-01-28,1,6,Active,On-site,1350145,Victorside,Kuwait,Mid_level,"Medium (5L-15L)"
EMP0000973,"Robert Tanner",Operations,"Supply Chain Manager",2019-08-14,4,6,Active,On-site,875840,Watkinsport,China,Mid_level,"Medium (5L-15L)"
EMP0000974,"James Suarez",IT,"Software Engineer",2012-10-09,2,12,Active,On-site,1448758,Harrisview,"Saudi Arabia",Senior,"Medium (5L-15L)"
EMP0000975,"Angie Kennedy",Finance,Accountant,2022-08-20,2,2,Active,On-site,510783,"New Jeffreyfurt",Algeria,Junior,"Medium (5L-15L)"
EMP0000976,"Robin Burke",IT,"IT Manager",2019-03-11,5,6,Active,On-site,2490721,Levyhaven,Georgia,Mid_level,"High (15L-25L"
EMP0000977,"Christy Rollins",Sales,"Account Manager",2016-09-25,5,8,Active,On-site,694013,"North Catherinemouth",Jordan,Senior,"Medium (5L-15L)"
EMP0000978,"William Romero",Sales,"Sales Executive",2024-05-18,4,1,Retired,On-site,808418,"Lake Michelefort",Samoa,Junior,"Medium (5L-15L)"
EMP0000979,"Victor Best",IT,"Software Engineer",2014-03-25,4,11,Active,On-site,1548666,Landryland,Singapore,Senior,"High (15L-25L"
EMP0000980,"Sandra Morris",Sales,"Sales Executive",2022-03-10,2,3,Resigned,On-site,696205,Smithborough,Madagascar,Mid_level,"Medium (5L-15L)"
EMP0000981,"Matthew Campbell",R&D,"Research Scientist",2020-12-09,3,4,Resigned,On-site,1131765,Scottchester,"Puerto Rico",Mid_level,"Medium (5L-15L)"
EMP0000982,"Vicki Martinez",R&D,"Innovation Manager",2022-04-13,1,3,Resigned,On-site,1197891,"South Anthony","Saint Pierre and Miquelon",Mid_level,"Medium (5L-15L)"
EMP0000983,"Sandra Reid",R&D,"Research Scientist",2024-08-25,2,0,Active,On-site,880260,"Lake Amytown",Norway,Junior,"Medium (5L-15L)"
EMP0000984,"Darrell Mills",Sales,"Sales Director",2020-04-06,4,5,Resigned,On-site,1170223,"West Charlesview",Vietnam,Mid_level,"Medium (5L-15L)"
EMP0000985,"Russell Johnson",Finance,"Financial Analyst",2014-09-04,1,10,Active,On-site,1242477,"West Kristinefort",Namibia,Senior,"Medium (5L-15L)"
EMP0000986,"Charles Gonzalez",Operations,"Logistics Coordinator",2024-06-16,4,1,Resigned,On-site,420747,Kellyfort,Belarus,Junior,"Low(below 5L)"
EMP0000987,"Caleb Moore",Operations,"Logistics Coordinator",2019-08-08,2,6,Resigned,Remote,781811,"Lake Anthonyton","Lao People's Democratic Republic",Mid_level,"Medium (5L-15L)"
EMP0000988,"Misty George",Operations,"Operations Executive",2015-09-07,4,9,Active,On-site,1186034,"West David",Guinea-Bissau,Senior,"Medium (5L-15L)"
EMP0000989,"Elizabeth Rowe",Operations,"Logistics Coordinator",2018-09-21,4,6,Active,On-site,723935,Robertstad,Tanzania,Mid_level,"Medium (5L-15L)"
EMP0000990,"Carlos Brown",Sales,"Business Development Manager",2016-03-28,1,9,Active,Remote,1320997,"South Tarastad",Slovenia,Senior,"Medium (5L-15L)"
EMP0000991,"Mr. Aaron Aguirre",Finance,Accountant,2024-03-11,2,1,Terminated,On-site,418230,Lauraview,Nigeria,Junior,"Low(below 5L)"
EMP0000992,"Gregory Hawkins",IT,"Software Engineer",2017-07-11,3,8,Active,Remote,1526321,"Lake Michaelmouth",Mauritius,Senior,"High (15L-25L"
EMP0000993,"Michael Barron",Sales,"Sales Executive",2019-01-11,2,6,Active,On-site,443552,"South Michaelstad",Luxembourg,Mid_level,"Low(below 5L)"
EMP0000994,"Margaret Carr",Operations,"Operations Executive",2024-11-20,1,0,Active,On-site,683102,Parkerland,"Saint Lucia",Junior,"Medium (5L-15L)"
EMP0000995,"Robert Jackson",IT,"DevOps Engineer",2025-04-03,4,0,Active,Remote,495788,Reevesport,"Bouvet Island (Bouvetoya)",Junior,"Low(below 5L)"
EMP0000996,"Molly Zimmerman",Sales,"Sales Executive",2020-08-16,2,4,Resigned,Remote,437733,"East Anna",Dominica,Mid_level,"Low(below 5L)"
EMP0000997,"Vickie Wells",Operations,"Operations Executive",2024-01-14,2,1,Active,On-site,812219,Gardnerberg,"Bosnia and Herzegovina",Junior,"Medium (5L-15L)"
EMP0000998,"Kenneth Wood",Finance,"Finance Manager",2020-10-20,5,4,Active,Remote,1246290,"New Brianfort",Lebanon,Mid_level,"Medium (5L-15L)"
EMP0000999,"Michael Saunders",IT,"Software Engineer",2021-05-10,4,4,Active,On-site,1758232,"West Tonyaland","Saint Barthelemy",Mid_level,"High (15L-25L"
EMP0001000,"Alex Nelson",HR,"Talent Acquisition Specialist",2019-12-21,1,5,Active,Remote,985828,Michaelton,"United Kingdom",Mid_level,"Medium (5L-15L)"
